id,CAP,astroturf,fake_follower,financial,other,overall,self-declared,spammer,type
831779153116536832,0.4479465575931997,0.6,1.0,0.0,1.0,0.4,0.0,0.4,bot
1121848663,0.9373635156266058,0.1,3.2,1.2,2.9,5.0,0.2,5.0,bot
4776487536,0.8748575042966269,0.3,3.6,1.6,3.0,4.6,1.0,4.6,bot
2869156258,1.0,0.1,2.8,1.2,1.8,5.0,0.6,5.0,bot
795515546582138880,0.9158377984126878,0.5,4.8,1.8,3.4,4.8,1.0,4.6,bot
2415597633,0.812935016236137,0.0,1.0,1.0,1.2,4.0,0.0,4.0,bot
1224304375,1.0,0.0,2.8,1.8,2.5,5.0,0.8,5.0,bot
2343416736,1.0,0.0,3.4,0.8,3.0,5.0,0.5,5.0,bot
3579202337,0.7759887465100499,1.4,1.2,0.8,3.4,1.5,0.0,0.3,bot
17486808,0.2520419704315795,1.9,0.4,0.0,0.8,0.1,0.0,0.0,bot
231090690,1.0,0.1,2.8,1.0,1.7,5.0,0.8,5.0,bot
58358844,1.0,0.0,3.0,1.2,2.4,5.0,0.6,5.0,bot
469023722,1.0,0.1,2.9,1.2,2.5,5.0,1.0,5.0,bot
2157748434,0.9373635156266058,0.1,2.4,1.6,2.5,5.0,0.8,5.0,bot
1115600198,0.9197876419218655,0.0,4.8,0.5,4.2,4.8,1.8,4.2,bot
1324314144,1.0,0.2,3.0,0.7,1.6,5.0,0.9,5.0,bot
597328632,1.0,0.0,2.8,1.1,2.4,5.0,0.6,5.0,bot
926286042793115648,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,bot
460956134,0.9373635156266058,0.4,3.2,1.6,2.8,5.0,1.8,5.0,bot
370503878,1.0,0.0,3.4,1.0,4.0,5.0,3.7,5.0,bot
38605853,0.8595061719862279,0.0,2.0,1.0,2.0,4.4,0.6,4.4,bot
1728792608,0.8395863545645614,0.2,4.3,1.9,2.9,4.3,0.8,4.2,bot
1963912196,0.9373635156266058,0.0,4.4,1.8,1.7,5.0,0.8,5.0,bot
1457104939,1.0,0.0,2.2,0.8,1.4,5.0,0.6,5.0,bot
180331172,1.0,0.0,3.2,0.9,2.3,5.0,0.6,5.0,bot
3266892732,0.8595061719862279,0.2,3.1,3.3,3.0,4.4,0.6,4.4,bot
2301364213,1.0,0.0,3.0,1.0,2.8,5.0,0.8,5.0,bot
340127432,1.0,0.0,3.4,2.1,4.1,5.0,1.8,5.0,bot
1048582915,0.7989890411370751,0.0,3.6,0.4,2.1,3.6,0.0,2.3,bot
2209312166,1.0,0.0,2.7,0.6,2.5,5.0,0.8,5.0,bot
942552074054701056,1.0,0.2,4.6,1.4,2.0,5.0,0.6,5.0,bot
2341270926,1.0,0.0,4.5,1.4,2.2,5.0,0.8,5.0,bot
2810944022,0.9307543294922915,0.0,2.5,0.6,1.8,4.9,0.2,4.9,bot
194241075,1.0,0.0,2.8,1.6,2.2,5.0,0.6,5.0,bot
313825835,1.0,0.2,2.8,1.2,2.2,5.0,0.6,5.0,bot
576440711,0.9373635156266058,0.2,2.2,0.6,2.2,5.0,0.6,5.0,bot
125903964,0.9338419498718862,0.0,4.0,1.4,3.4,5.0,1.4,5.0,bot
895308093185286145,0.2787259978325127,0.2,0.6,0.0,1.2,0.2,0.3,0.0,bot
3244805072,0.8053088638387352,0.0,3.1,0.6,2.7,3.2,0.0,3.2,bot
1105889910,1.0,0.0,2.8,0.8,2.0,5.0,0.6,5.0,bot
1151996611,1.0,0.0,2.9,1.0,2.3,5.0,0.8,5.0,bot
1612147748,0.813043153461001,0.1,2.5,2.2,3.8,3.8,2.2,1.8,bot
515390665,1.0,0.0,2.5,1.6,1.6,5.0,0.7,5.0,bot
928571569533747201,1.0,0.0,2.8,1.0,2.0,5.0,0.5,5.0,bot
1086715134,0.9197876419218655,0.0,4.0,0.4,2.6,4.8,0.2,4.8,bot
993682286,0.9338419498718862,0.2,3.2,0.3,3.4,5.0,1.2,5.0,bot
247771492,1.0,0.0,2.9,2.0,2.4,5.0,1.0,5.0,bot
486619377,1.0,0.0,3.2,1.0,3.2,5.0,1.0,5.0,bot
556287505,0.7966368747455678,0.0,3.2,0.5,0.8,3.2,0.0,2.3,bot
244568143,1.0,0.2,3.3,0.7,2.5,5.0,0.6,5.0,bot
94936708,0.9270685798190942,0.2,2.7,0.4,2.3,4.9,0.4,4.9,bot
1620604945,1.0,0.0,2.3,0.4,1.7,5.0,0.2,5.0,bot
345682783,1.0,0.0,2.6,1.6,1.8,5.0,0.4,5.0,bot
962576971183087616,1.0,0.0,5.0,3.5,3.8,5.0,4.2,4.8,bot
2620816234,1.0,0.0,3.1,1.2,2.3,5.0,0.8,5.0,bot
555377002,0.9373635156266058,0.0,2.7,1.4,1.6,5.0,0.8,5.0,bot
358809552,1.0,0.2,2.8,1.6,2.6,5.0,1.0,5.0,bot
794946098,1.0,0.0,3.4,0.8,2.9,5.0,0.8,5.0,bot
52034456,1.0,0.1,3.0,1.4,2.2,5.0,1.0,5.0,bot
321400525,1.0,0.0,2.4,1.6,2.0,5.0,0.8,5.0,bot
2914591259,0.2520419704315795,0.8,0.4,0.0,0.6,0.1,0.1,0.0,bot
2723208306,1.0,0.1,2.5,1.4,2.0,5.0,0.2,5.0,bot
71025647,0.23332432370635456,0.1,0.4,0.0,1.0,0.0,0.0,0.1,bot
2190781959,1.0,0.0,2.8,1.4,2.4,5.0,0.4,5.0,bot
2387251057,1.0,0.1,2.8,1.1,2.4,5.0,1.1,5.0,bot
600397667,0.8912318555080615,0.1,4.6,1.6,2.4,4.6,1.0,4.5,bot
2748601693,0.8912318555080615,0.3,1.8,1.3,1.6,4.6,0.6,4.6,bot
300209717,1.0,0.0,2.7,0.8,2.2,5.0,0.6,5.0,bot
4705162161,0.7969945574902298,0.1,2.7,0.8,2.8,2.8,1.4,2.2,bot
189284740,1.0,0.0,2.8,1.3,2.4,5.0,0.6,5.0,bot
213053765,1.0,0.0,2.8,0.7,2.3,5.0,0.6,5.0,bot
711329593,1.0,0.0,3.1,1.0,2.2,5.0,0.7,5.0,bot
786856313611362304,0.9373635156266058,0.2,2.8,1.0,2.6,5.0,0.4,5.0,bot
3292672877,0.9373635156266058,0.0,2.7,1.0,2.4,5.0,0.7,5.0,bot
1090069838,1.0,0.1,3.0,0.6,2.5,5.0,0.6,5.0,bot
936036962317885440,0.2520419704315795,0.3,0.1,0.0,1.1,0.1,0.1,0.0,bot
4398446720,1.0,0.0,2.8,1.5,2.2,5.0,0.7,5.0,bot
355685019,0.9338419498718862,0.0,2.7,0.2,2.1,5.0,0.6,5.0,bot
1103129532,1.0,0.0,2.5,1.0,2.3,5.0,0.6,5.0,bot
3920518516,1.0,0.1,3.0,1.4,3.2,5.0,0.7,5.0,bot
848166125548568576,1.0,0.2,4.4,1.4,2.9,5.0,1.0,5.0,bot
25222920,0.9307543294922915,0.0,1.1,0.1,1.1,4.9,0.6,4.9,bot
1914926790,1.0,0.0,2.8,1.0,2.0,5.0,0.8,5.0,bot
859437354058174464,0.7939576449836836,0.2,0.9,0.0,2.5,2.0,0.0,1.8,bot
395729988,1.0,0.0,2.9,1.0,2.3,5.0,0.6,5.0,bot
429407532,0.796622208632847,0.1,1.5,0.6,0.6,3.1,0.0,3.1,bot
1461222152,1.0,0.2,3.2,1.3,2.9,5.0,0.8,5.0,bot
2171079759,0.9307543294922915,0.0,2.8,1.9,1.8,4.9,0.6,4.9,bot
2274205837,1.0,0.0,3.0,0.8,4.8,5.0,4.5,5.0,bot
1512719214,1.0,0.2,3.0,1.1,2.7,5.0,0.7,5.0,bot
344949979,0.2787259978325127,0.4,0.2,0.0,0.4,0.2,0.0,0.0,bot
1330001244,1.0,0.1,2.9,1.2,2.3,5.0,0.4,5.0,bot
2984286247,1.0,0.1,2.8,1.8,1.8,5.0,0.4,5.0,bot
303083726,1.0,0.2,3.0,2.0,2.2,5.0,0.4,5.0,bot
23339809,1.0,0.1,2.4,1.2,2.4,5.0,0.6,5.0,bot
938761722839601153,0.8100783815308749,1.2,4.0,0.6,3.6,4.0,2.6,3.0,bot
892458033095331840,0.3912159239072283,0.6,0.6,0.0,2.0,0.4,0.2,0.0,bot
2262529256,0.4197222421546159,0.6,0.4,0.0,1.0,0.4,0.0,0.1,bot
738481556914884608,1.0,0.1,3.2,1.3,2.8,5.0,1.0,5.0,bot
101722294,0.3469210182245441,0.0,0.1,0.0,0.8,0.2,0.0,0.0,bot
2458350877,1.0,0.0,2.9,1.0,2.5,5.0,0.4,5.0,bot
196032798,1.0,0.0,3.2,1.4,2.4,5.0,0.5,5.0,bot
1103573989,1.0,0.1,3.2,1.3,2.8,5.0,0.8,5.0,bot
544620486,1.0,0.0,3.0,1.2,3.0,5.0,1.0,5.0,bot
778254858,0.8595061719862279,0.0,4.1,0.6,3.2,4.4,0.6,4.4,bot
952229269614268416,1.0,0.0,2.6,0.9,2.0,5.0,0.5,5.0,bot
624211689,0.8327856038833207,0.0,2.8,0.8,1.8,4.2,0.0,4.2,bot
350917353,1.0,0.0,2.3,1.0,2.0,5.0,0.2,5.0,bot
386845857,1.0,0.2,4.1,1.2,2.0,5.0,0.6,5.0,bot
2985118933,0.8100783815308749,0.0,4.0,0.9,1.6,4.0,0.2,3.2,bot
157403657,1.0,0.0,2.6,1.7,1.6,5.0,0.6,5.0,bot
212882298,0.9270685798190942,0.1,2.3,0.6,2.2,4.9,0.6,4.9,bot
15846982,1.0,0.0,2.3,1.4,1.3,5.0,0.6,5.0,bot
1609486213,0.8052176344738626,0.0,3.2,0.0,2.4,3.2,0.1,1.8,bot
1902606511,1.0,0.0,2.8,1.1,2.3,5.0,0.8,5.0,bot
163742105,1.0,0.0,3.4,1.2,4.0,5.0,3.2,5.0,bot
906755035,0.9373635156266058,0.2,3.0,0.5,1.8,5.0,0.0,5.0,bot
393873044,1.0,0.0,2.6,1.1,1.8,5.0,0.6,5.0,bot
273613560,1.0,0.0,3.2,0.9,2.6,5.0,0.6,5.0,bot
2876721064,1.0,0.2,2.9,0.8,2.2,5.0,0.8,5.0,bot
853716878,1.0,0.2,2.9,1.5,2.7,5.0,1.0,5.0,bot
79979666,0.9077975241648624,0.0,1.6,0.2,0.8,4.8,0.4,4.8,bot
914266027,1.0,0.0,2.8,1.6,2.2,5.0,0.8,5.0,bot
50973795,1.0,0.0,3.1,1.4,2.3,5.0,0.8,5.0,bot
389017242,1.0,0.0,2.8,1.0,2.7,5.0,0.8,5.0,bot
1454434746,0.9373635156266058,0.0,3.0,1.9,2.5,5.0,0.8,5.0,bot
3031378822,1.0,0.0,3.5,1.3,2.9,5.0,0.7,5.0,bot
1025165208,1.0,0.0,3.0,0.8,2.0,5.0,0.2,5.0,bot
1568510904,0.9338419498718862,0.2,2.2,0.2,1.9,5.0,0.2,5.0,bot
205105882,0.797782173166965,0.0,2.3,0.0,3.5,3.5,2.2,1.7,bot
444446665,1.0,0.1,2.6,1.1,2.3,5.0,0.6,5.0,bot
4766002652,1.0,0.0,2.0,0.4,1.8,5.0,0.6,5.0,bot
389995997,0.9307543294922915,0.0,2.2,0.2,1.2,4.9,0.2,4.9,bot
2399894634,0.8829632678129363,0.0,4.6,1.6,3.0,4.6,1.0,4.3,bot
97896547,1.0,0.0,3.2,1.2,2.4,5.0,0.8,5.0,bot
2778344503,1.0,0.2,2.6,1.2,2.6,5.0,1.1,5.0,bot
768632114,1.0,0.0,5.0,2.6,3.3,5.0,3.9,2.3,bot
2884673774,0.4197222421546159,0.4,0.8,0.0,2.1,0.4,0.5,0.1,bot
943146800483045376,0.8670116134145492,0.1,4.5,0.6,1.6,4.5,0.2,3.8,bot
702759861,1.0,0.0,2.6,1.2,2.2,5.0,0.6,5.0,bot
2804791188,0.9077975241648624,0.2,4.8,2.8,2.6,4.8,0.6,4.6,bot
2912794847,0.7970609972920484,0.0,2.2,0.2,1.2,2.4,0.0,2.4,bot
601900567,0.9197876419218655,0.4,3.0,0.7,4.0,4.8,2.8,4.8,bot
1150778736,1.0,0.2,2.8,1.3,2.2,5.0,0.8,5.0,bot
84279087,0.8052746490850863,0.0,2.6,0.2,2.7,2.9,2.2,2.9,bot
2795649473,0.9197876419218655,0.2,4.8,2.2,4.8,4.8,0.4,1.4,bot
578048089,1.0,0.1,4.2,1.2,2.4,5.0,0.7,5.0,bot
2277525565,1.0,0.4,3.6,1.8,3.5,5.0,1.4,5.0,bot
300864163,0.8057684213303521,0.0,2.9,0.2,0.9,3.4,0.0,3.4,bot
775072084183519232,1.0,0.2,3.0,1.8,3.8,5.0,0.6,5.0,bot
150589708,0.7967247202742335,0.1,2.6,0.4,3.0,3.0,0.0,2.0,bot
478317891,0.0,0.2,0.1,0.1,0.2,0.0,0.0,0.0,bot
267677068,1.0,0.0,3.9,1.0,1.6,5.0,0.5,5.0,bot
21455025,1.0,0.0,2.6,1.4,1.6,5.0,0.6,5.0,bot
211772525,1.0,0.1,3.4,1.0,2.4,5.0,0.6,5.0,bot
2206926703,1.0,0.3,2.8,1.6,2.4,5.0,0.4,5.0,bot
428412276,0.8457543526336647,0.1,2.5,0.5,2.2,4.4,1.6,4.4,bot
512345455,1.0,0.0,2.7,0.6,2.0,5.0,1.0,5.0,bot
2999008687,1.0,0.0,3.6,1.8,3.0,5.0,0.8,5.0,bot
195572032,1.0,0.0,2.2,1.1,2.7,5.0,0.6,5.0,bot
2882561170,1.0,0.4,2.6,2.2,2.4,5.0,0.6,5.0,bot
510437747,0.7733457112766196,0.0,2.0,0.2,1.0,1.4,0.0,1.0,bot
4783971638,0.8148417533461276,0.2,2.8,1.4,3.9,3.9,0.8,1.4,bot
335676366,0.8457543526336647,0.0,2.2,1.0,1.8,4.4,0.2,4.4,bot
2479236436,1.0,0.8,4.5,1.8,3.2,5.0,1.0,5.0,bot
363493733,0.8885263643630983,0.0,4.6,0.6,3.8,4.6,3.9,2.3,bot
86683287,1.0,0.1,3.0,1.8,3.4,5.0,0.8,5.0,bot
969468061,0.7961080923981387,0.0,2.2,0.6,0.5,2.2,0.2,2.2,bot
2190207084,0.797782173166965,0.4,3.2,1.4,3.5,3.5,2.4,2.6,bot
2943337035,1.0,0.0,2.7,1.9,1.8,5.0,1.0,5.0,bot
989576348,0.8052478284119403,0.0,3.2,0.2,2.6,3.2,2.4,1.6,bot
960749934,1.0,0.0,2.8,1.5,3.0,5.0,0.8,5.0,bot
1015867692,1.0,0.2,3.6,1.4,2.8,5.0,0.6,5.0,bot
278181545,0.923535423667034,0.1,2.5,0.6,1.4,4.8,1.0,4.8,bot
1124423522,1.0,0.0,3.2,1.1,2.0,5.0,0.9,5.0,bot
2769558896,0.8912318555080615,0.0,4.6,0.9,2.9,4.6,0.7,4.6,bot
499117668,0.9373635156266058,0.2,2.8,0.8,1.4,5.0,0.6,5.0,bot
1495942490,1.0,0.2,3.2,1.3,2.6,5.0,0.6,5.0,bot
429009942,0.9338419498718862,0.0,3.8,0.6,3.7,5.0,3.2,5.0,bot
465096524,0.9307543294922915,0.2,3.2,1.4,2.2,4.9,1.1,4.9,bot
370433175,1.0,0.1,2.8,1.6,2.2,5.0,0.6,5.0,bot
62047782,0.8054210927612583,0.3,1.9,0.1,1.8,2.7,0.4,2.2,bot
1455047778,1.0,0.0,2.7,1.6,3.1,5.0,0.4,5.0,bot
3004222076,1.0,0.2,3.4,1.4,2.6,5.0,0.7,5.0,bot
563759942,0.812935016236137,0.6,4.0,0.9,0.9,4.0,0.0,2.0,bot
110602235,1.0,0.0,3.2,1.3,2.8,5.0,0.7,5.0,bot
282506209,1.0,0.0,2.7,1.2,1.8,5.0,0.7,5.0,bot
2264854836,1.0,0.0,2.4,1.6,1.7,5.0,0.6,5.0,bot
166192416,0.9373635156266058,0.0,2.5,1.5,2.0,5.0,0.6,5.0,bot
112070961,1.0,0.0,3.2,0.4,4.5,5.0,4.2,5.0,bot
900907985500872704,0.6004883262510591,0.2,1.0,0.2,2.4,0.8,0.2,0.1,bot
208149044,1.0,0.0,2.8,1.4,2.7,5.0,0.6,5.0,bot
433230953,0.9373635156266058,0.2,3.8,1.8,3.8,5.0,3.6,5.0,bot
2389555933,1.0,0.0,2.9,1.2,1.7,5.0,0.7,5.0,bot
1416236629,1.0,0.0,4.7,0.8,2.3,5.0,0.2,5.0,bot
1961064614,0.9158377984126878,0.2,4.4,0.9,3.4,4.8,1.4,4.8,bot
45968088,0.4197222421546159,0.0,0.3,0.2,0.0,0.4,0.0,0.2,bot
538453053,1.0,0.2,3.3,1.0,2.9,5.0,0.9,5.0,bot
785543718,1.0,0.2,3.2,1.6,3.3,5.0,1.0,5.0,bot
766190970,0.7961080923981387,0.1,2.2,1.2,1.8,2.2,0.0,1.4,bot
1553492700,0.9373635156266058,0.1,2.8,0.4,2.3,5.0,0.0,5.0,bot
1482284815,1.0,0.0,3.2,0.8,3.0,5.0,0.8,5.0,bot
936410467412660229,0.796599114745521,0.2,2.2,1.1,2.6,3.2,0.6,3.2,bot
2986577246,0.4479465575931997,0.0,0.4,0.2,0.5,0.4,0.0,0.1,bot
2606918813,1.0,0.1,4.7,1.6,2.3,5.0,0.8,5.0,bot
1166046974,0.9197876419218655,0.0,4.8,0.5,3.3,4.8,1.4,4.8,bot
956522994,1.0,0.2,3.4,1.8,2.2,5.0,0.5,5.0,bot
743297529580658688,1.0,0.0,4.6,1.3,2.5,5.0,0.7,5.0,bot
343823125,0.9307543294922915,0.2,3.4,2.2,3.2,4.9,1.6,4.9,bot
400825292,1.0,0.0,3.3,1.2,4.0,5.0,4.1,5.0,bot
813089911,0.9338419498718862,0.6,5.0,3.1,4.6,5.0,3.6,2.2,bot
966760981,1.0,0.4,3.4,1.1,3.0,5.0,0.8,5.0,bot
120360548,1.0,0.2,2.9,2.2,2.9,5.0,1.4,5.0,bot
249439393,1.0,0.2,4.4,1.9,3.0,5.0,1.1,5.0,bot
2493362950,1.0,0.0,3.4,0.5,2.8,5.0,0.7,5.0,bot
1619032248,0.7287106185584935,0.2,0.5,0.6,1.2,1.2,0.0,0.3,bot
1358981810,1.0,0.2,3.4,1.2,3.2,5.0,2.0,5.0,bot
2615486203,0.813043153461001,0.0,3.8,1.4,2.2,3.8,0.0,1.6,bot
1912909891,1.0,0.1,2.3,0.6,2.4,5.0,0.2,5.0,bot
476024334,1.0,0.0,3.4,1.6,2.6,5.0,0.8,5.0,bot
953327712583614464,0.8054784364249085,1.1,2.7,0.8,3.8,3.8,3.2,2.2,bot
216110307,1.0,0.0,3.3,1.2,3.1,5.0,0.6,5.0,bot
1327542978,0.8670116134145492,0.2,4.5,2.6,2.8,4.5,0.8,4.5,bot
234581523,0.36264564124632276,0.6,0.6,0.2,0.8,0.3,0.0,0.0,bot
4636755320,0.8421031637823202,0.0,3.4,2.9,3.8,4.3,1.8,4.3,bot
316106284,0.36264564124632276,0.4,0.9,0.0,1.0,0.3,0.0,0.3,bot
183115103,0.859576255252869,0.0,4.4,3.1,3.9,4.4,2.9,2.2,bot
956463727854862336,0.8595061719862279,0.4,3.7,4.2,4.4,4.4,2.8,2.9,bot
1711600399,0.8748575042966269,0.4,4.6,2.3,2.9,4.6,1.2,4.4,bot
77407187,0.9338419498718862,0.1,2.2,0.2,2.0,5.0,0.1,5.0,bot
274071161,1.0,0.1,2.0,0.6,1.9,5.0,0.8,5.0,bot
2479269926,0.8395863545645614,0.4,4.3,2.9,3.6,4.3,1.6,4.2,bot
958781511431532545,0.7966668301280437,0.3,2.4,0.0,3.0,3.0,1.4,3.0,bot
3387714100,1.0,0.1,4.8,0.3,5.0,5.0,4.6,3.9,bot
2590860547,0.8068955728616037,0.2,3.3,0.4,3.5,3.6,0.7,3.6,bot
704075615,1.0,0.1,3.3,1.6,1.8,5.0,0.6,5.0,bot
240160179,0.9158377984126878,0.2,1.7,0.4,1.2,4.8,0.0,4.8,bot
95707854,0.8670116134145492,0.0,4.5,1.4,2.9,4.5,0.7,4.4,bot
51386401,1.0,0.0,2.0,1.2,1.4,5.0,0.8,5.0,bot
1248210798,0.659646495284545,0.0,0.4,0.4,1.5,0.9,0.0,0.3,bot
2272099788,1.0,0.2,3.2,1.0,3.2,5.0,0.9,5.0,bot
13843022,0.4756769663222349,0.1,1.1,0.4,2.4,0.5,0.9,0.4,bot
11082432,0.9373635156266058,0.2,3.1,0.8,3.0,5.0,1.0,5.0,bot
636545298,0.9338419498718862,0.0,4.6,2.2,4.1,5.0,3.0,5.0,bot
2578516545,1.0,0.2,2.6,1.2,2.4,5.0,0.9,5.0,bot
2365246994,1.0,0.0,4.6,1.6,3.0,5.0,1.0,5.0,bot
1449813974,0.8912318555080615,0.0,2.6,0.6,2.2,4.6,0.0,4.6,bot
3324596300,0.8595061719862279,0.2,3.6,2.8,4.0,4.4,1.3,4.4,bot
476016711,1.0,0.0,3.0,1.6,2.3,5.0,0.4,5.0,bot
399350278,1.0,0.0,2.9,1.4,3.8,5.0,0.6,5.0,bot
220126587,0.7966368747455678,0.1,3.0,0.3,2.6,3.2,2.0,3.2,bot
336504482,0.8670116134145492,0.6,4.5,2.5,3.4,4.5,3.2,3.5,bot
571719383,1.0,0.0,2.7,1.2,2.0,5.0,0.2,5.0,bot
2286048266,0.3342309004634953,0.1,0.0,0.0,0.4,0.2,0.0,0.0,bot
2598682126,0.5288664776112156,0.4,0.8,0.1,0.4,0.6,0.0,0.0,bot
2852007048,0.8885263643630983,0.0,4.6,0.6,3.6,4.6,1.0,4.5,bot
192706190,0.82211302959919,0.0,2.6,0.6,4.1,4.1,2.2,0.8,bot
248098589,1.0,0.0,3.0,0.7,3.8,5.0,3.6,5.0,bot
3137655678,1.0,0.0,3.2,0.6,3.0,5.0,0.4,5.0,bot
107136284,1.0,0.0,2.3,2.0,1.4,5.0,0.6,5.0,bot
2745624302,1.0,0.2,4.6,1.4,2.6,5.0,0.7,5.0,bot
485908027,1.0,0.2,2.9,1.8,2.4,5.0,0.6,5.0,bot
407922503,1.0,0.0,2.8,1.4,2.7,5.0,1.0,5.0,bot
2888024378,0.7828265255249504,0.4,1.6,0.0,2.8,1.4,0.0,0.6,bot
2234690252,0.9307543294922915,0.2,4.6,1.6,2.4,4.9,1.0,4.9,bot
2359083076,1.0,0.0,2.5,0.6,2.0,5.0,0.7,5.0,bot
1311217494,1.0,0.2,5.0,3.0,4.9,5.0,2.8,4.7,bot
955309318823227392,0.9373635156266058,0.0,4.2,1.8,1.6,5.0,0.8,5.0,bot
4824943834,0.7759887465100499,0.0,1.8,0.0,1.0,1.5,0.0,0.4,bot
1089220854,1.0,0.0,3.1,1.2,2.7,5.0,0.4,5.0,bot
242754403,1.0,0.0,2.6,0.8,1.4,5.0,0.8,5.0,bot
230040765,0.9373635156266058,0.1,2.6,0.6,2.1,5.0,0.2,5.0,bot
723482906,1.0,0.0,2.6,1.0,1.2,5.0,0.5,5.0,bot
313602150,1.0,0.0,3.2,0.5,3.0,5.0,0.4,5.0,bot
237299554,1.0,0.0,3.1,1.2,2.0,5.0,0.8,5.0,bot
1081065530,0.9270685798190942,0.0,4.9,2.0,3.6,4.9,2.1,4.1,bot
470047065,1.0,0.0,3.3,1.0,2.9,5.0,1.0,5.0,bot
17016693,1.0,0.0,2.6,0.9,2.2,5.0,0.8,5.0,bot
41633598,1.0,0.0,3.1,1.3,2.8,5.0,0.5,5.0,bot
3297408227,0.8036706514015852,0.2,3.1,1.7,2.7,3.8,0.9,3.8,bot
897371858374463488,1.0,0.0,4.6,1.0,1.8,5.0,0.4,5.0,bot
474569415,1.0,0.4,2.2,0.8,1.4,5.0,0.6,5.0,bot
2266248967,1.0,0.0,2.8,1.3,1.6,5.0,0.8,5.0,bot
2327260359,0.9373635156266058,0.0,4.7,1.6,2.6,5.0,0.4,5.0,bot
876102516139864064,1.0,0.0,4.6,0.6,2.8,5.0,1.2,5.0,bot
763381716,1.0,0.2,2.8,1.8,2.6,5.0,0.7,5.0,bot
535359159,1.0,0.0,2.7,0.9,2.2,5.0,0.2,5.0,bot
953679275848355840,0.0,0.1,0.4,0.0,0.0,0.0,0.0,0.0,bot
1635495211,1.0,0.0,2.8,1.8,2.2,5.0,0.8,5.0,bot
312863663,1.0,0.0,2.8,1.3,2.2,5.0,0.6,5.0,bot
4665583106,1.0,0.1,4.2,1.0,2.4,5.0,1.0,5.0,bot
452756151,0.816204310368583,0.6,3.8,1.0,4.1,4.1,3.3,3.7,bot
493147190,1.0,0.0,3.1,1.1,2.7,5.0,0.7,5.0,bot
1112749748,1.0,0.0,2.8,2.0,2.0,5.0,0.8,5.0,bot
461324305,1.0,0.1,4.1,1.2,2.9,5.0,0.4,5.0,bot
195839424,1.0,0.0,2.8,0.6,2.8,5.0,0.2,5.0,bot
236077164,0.9197876419218655,0.0,3.2,1.3,3.0,4.8,1.0,4.8,bot
231606186,0.923535423667034,0.1,2.9,1.0,1.8,4.8,0.6,4.8,bot
69791992,1.0,0.0,3.6,1.4,4.4,5.0,4.4,5.0,bot
2499318056,0.9338419498718862,0.2,5.0,4.6,4.8,5.0,3.8,2.2,bot
857578889304039428,0.22631829961109876,0.0,0.1,0.0,0.2,0.0,0.0,0.0,bot
891616704589160448,0.8733944954488508,0.1,4.6,0.8,2.8,4.6,1.2,4.5,bot
65359954,1.0,0.0,5.0,3.5,3.8,5.0,4.2,4.8,bot
2649590550,1.0,0.0,3.0,1.2,3.4,5.0,0.4,5.0,bot
355414046,1.0,0.0,3.0,1.0,3.9,5.0,3.6,5.0,bot
2478412089,1.0,0.3,2.8,1.0,2.8,5.0,1.2,5.0,bot
1059730830,0.793087009461318,1.2,1.4,1.2,1.1,1.9,0.0,0.4,bot
2415560496,1.0,0.0,3.1,1.6,2.9,5.0,0.5,5.0,bot
710276315,0.9373635156266058,0.0,2.0,0.7,0.8,5.0,0.0,5.0,bot
533410189,1.0,0.1,3.4,1.4,2.8,5.0,0.6,5.0,bot
1972463287,1.0,0.0,2.6,0.2,3.0,5.0,2.0,5.0,bot
2533591710,1.0,0.0,4.4,1.6,2.7,5.0,0.7,5.0,bot
2260177964,0.8595061719862279,0.0,4.3,2.6,3.1,4.4,0.8,4.4,bot
701047718,1.0,0.6,4.8,1.8,2.8,5.0,0.8,5.0,bot
321280688,1.0,0.2,3.3,1.7,3.3,5.0,0.8,5.0,bot
119337098,0.8532920387559139,0.0,2.7,0.2,3.5,4.4,1.3,4.4,bot
863440122,0.8060512678410475,0.2,3.4,0.1,2.9,3.4,0.0,3.0,bot
774338315524902913,0.813043153461001,0.1,3.0,2.2,3.8,3.8,0.3,1.4,bot
2910051577,1.0,0.2,3.0,1.6,2.6,5.0,0.8,5.0,bot
913127620325330944,1.0,0.2,2.3,0.6,2.7,5.0,0.9,5.0,bot
3321227699,1.0,0.0,2.6,1.2,1.8,5.0,0.4,5.0,bot
420463170,0.9373635156266058,0.0,2.3,1.5,1.7,5.0,0.9,5.0,bot
488674265,1.0,0.0,4.0,1.5,3.6,5.0,3.9,5.0,bot
958873710391447553,0.8912318555080615,0.0,4.4,1.1,3.3,4.6,1.4,4.6,bot
2770231215,0.9270685798190942,0.2,4.9,3.7,4.5,4.9,3.7,1.4,bot
734442194,0.7966368747455678,0.2,1.2,0.1,0.8,3.2,0.0,3.2,bot
277011067,1.0,0.0,2.6,0.5,1.6,5.0,0.7,5.0,bot
488572989,1.0,0.0,2.8,1.2,2.3,5.0,0.6,5.0,bot
154676911,1.0,0.0,3.1,1.4,1.9,5.0,0.4,5.0,bot
2845668219,0.923535423667034,0.2,3.4,2.2,3.4,4.8,2.8,4.8,bot
731095736,0.7966467093695401,0.2,1.6,0.5,1.0,2.2,0.0,2.6,bot
449291974,0.8670116134145492,0.2,3.6,0.6,3.5,4.5,2.6,4.5,bot
2475239546,0.9077975241648624,0.4,1.6,0.3,1.4,4.8,0.0,4.8,bot
